date,kitzmiller,barnum,barton,bloomington,luke,por,monoc_jug,goose,seneca,lfalls
2021-08-11 09:00:00,39.025000000000006,250.75,2.52,56.4,288.25,1725,133,21.875,120.25,2030
2021-08-11 10:00:00,40,249,2.52,56.4,288.5,1690,134,22.1,115,2040
2021-08-11 11:00:00,41.3,249,2.52,56.4,309.25,1675,135,23,116.4,2040
2021-08-11 12:00:00,42.9,251.5,2.52,56.4,316,1660,135,23.9,112.9090909090909,2030
2021-08-11 13:00:00,43.8,248.75,2.52,56.4,316,1655,135,23.9,115.66666666666667,2000
2021-08-11 14:00:00,45.1,246,2.52,56.4,316,1640,135,23.9,111.5,1962.5
2021-08-11 15:00:00,45.425,246,2.52,56.4,315.25,1640,135,23.9,109.5,1940
2021-08-11 16:00:00,46.4,232.25,2.52,56.4,313.75,1685,133.5,23.9,106.25,1910
2021-08-11 17:00:00,46.4,224.25,2.52,56.4,314.5,1725,133,23.9,106,1922.5
2021-08-11 18:00:00,46.4,224.25,2.52,56.4,312.75,1720,133,23.9,111.75,2092.5
2021-08-11 19:00:00,47.8,225,2.3775,56.4,295,1720,133,23.9,112.25,2647.5
2021-08-11 20:00:00,47.8,224.25,2.33,56.4,289,1705,133,23.9,108,2572.5
2021-08-11 21:00:00,47.8,225,2.33,56.4,289,1700,133,23.9,108,2412.5
2021-08-11 22:00:00,47.8,224.25,2.33,56.4,289,1700,134,23.9,106.5,2200
2021-08-11 23:00:00,48.5,224.25,2.33,56.4,289,1700,135,23.9,109.75,2065
2021-08-12 00:00:00,49.2,225,2.33,56.4,289,1700,135.75,23.9,115.75,2000
2021-08-12 01:00:00,49.2,223.5,2.33,56.4,289,1700,135.75,22.55,119.5,1975
2021-08-12 02:00:00,49.2,225,2.33,56.4,289,1735,133.5,22.1,114.5,1950
2021-08-12 03:00:00,49.2,224.25,2.33,56.4,289,1745,133,22.1,110.25,1987.5
2021-08-12 04:00:00,49.2,225,2.33,56.4,289,1765,133,22.1,107.41666666666667,1950
2021-08-12 05:00:00,50.6,224.25,2.33,56.4,289,1780,134.5,21.2,101.65833333333333,1940
2021-08-12 06:00:00,50.6,224.25,2.33,56.4,289,1785,135,20.3,95.825,1910
2021-08-12 07:00:00,50.6,224.25,2.33,56.4,289,1800,135,20.3,94.96666666666667,1870
2021-08-12 08:00:00,51.3,252.25,2.33,56.4,289,1780,137.25,19.7,91.8,1870
2021-08-12 09:00:00,52,277,2.33,56.4,289,1770,138.75,19.5,89.8,1820
2021-08-12 10:00:00,52,278,2.33,56.4,291.75,1760,141,19.5,88.13333333333333,1810
2021-08-12 11:00:00,52.7,278,2.33,56.4,332.25,1740,143.25,18.7,88.63333333333333,1810
2021-08-12 12:00:00,53.4,278,2.33,56.4,343,1735,144.75,18.7,89.3,1800
2021-08-12 13:00:00,53.4,276,2.33,56.4,342,1730,147,19.1,90.63333333333333,1790
2021-08-12 14:00:00,53.4,274,2.33,56.4,344,1720,150,20.3,93.3,1780
2021-08-12 15:00:00,53.4,274,2.33,56.4,344,1720,151.5,21.425,92.8,1790
2021-08-12 16:00:00,53.4,269.75,2.33,56.4,343,1720,153,22.1,93.3,1810
2021-08-12 17:00:00,53.4,225.25,2.16,56.4,344,1710,155.25,22.1,90.8,1820
2021-08-12 18:00:00,53.4,222,2.16,56.4,343,1710,156,22.1,89.30833333333334,1832.5
2021-08-12 19:00:00,53.4,221,2.16,56.4,319.75,1720,156,22.1,83.56666666666666,1810
2021-08-12 20:00:00,53.4,221,2.16,56.4,289.25,1725,156,22.1,76.175,1820
2021-08-12 21:00:00,53.4,222.75,2.16,56.4,286,1740,156,22.1,70.46666666666667,1820
2021-08-12 22:00:00,53.4,222,2.16,56.4,286,1755,156,21.2,67.8,1820
2021-08-12 23:00:00,53.4,223.5,2.16,56.4,286,1760,153,20.525,66.325,1832.5
2021-08-13 00:00:00,53.4,222,2.0325,56.4,286.75,1780,150.75,20.3,64.58333333333334,1820
2021-08-13 01:00:00,53.4,220,1.99,56.4,286,1800,150,19.5,64.42500000000001,1820
2021-08-13 02:00:00,53.4,221,1.99,56.4,286,1815,147.75,19.1,66.325,1810
2021-08-13 03:00:00,53.4,222.75,1.99,56.4,286,1820,147,18.7,65.85,1820
2021-08-13 04:00:00,53.4,221.75,1.99,56.4,286.75,1840,144,18.099999999999998,63,1800
2021-08-13 05:00:00,53.4,222,1.99,56.4,286,1850,144,17.5,62.7,1780
2021-08-13 06:00:00,53.4,222,1.99,56.4,286,1860,144,17.1,58.95,1750
2021-08-13 07:00:00,53.4,222,1.99,56.4,286,1860,144,17.1,55.38333333333333,1740
2021-08-13 08:00:00,53.4,255.75,1.99,56.4,286,1867.5,144.75,16.900000000000002,51.833333333333336,1730
2021-08-13 09:00:00,53.4,278,1.99,56.4,286,1860,147,16.3,49.5,1700
2021-08-13 10:00:00,53.4,279,1.99,56.4,289.25,1860,149.25,16.3,47.68333333333333,1700
2021-08-13 11:00:00,53.4,281,1.99,56.4,333,1860,152.25,15.7,47.4,1700
2021-08-13 12:00:00,53.4,279,1.99,56.4,344,1860,157.5,15.5,49.35,1670
2021-08-13 13:00:00,53.4,280,1.99,56.4,344,1860,161.25,15.5,52.11666666666667,1660
2021-08-13 14:00:00,53.4,274,1.99,56.4,344.25,1867.5,165,15.5,55.375,1650
2021-08-13 15:00:00,52,274,1.99,56.4,344,1867.5,165.75,15.125,61.825,1650
2021-08-13 16:00:00,52,243.5,1.99,56.4,344,1896.6666666666667,167.25,14.2,61.075,1640
2021-08-13 17:00:00,52,221,1.87,56.4,344,1900,165.75,14,89.675,1630
2021-08-13 18:00:00,50.95,221,1.83,56.4,337,1890,165,14,266.5833333333333,1550
2021-08-13 19:00:00,50.6,219,1.83,56.4,298.5,1890,165,14,397.5833333333333,1732.5
2021-08-13 20:00:00,49.900000000000006,219,1.83,56.4,286,1890,165,14,412.6666666666667,2247.5
2021-08-13 21:00:00,49.2,221,1.83,56.4,286,1882.5,165.75,14,389.3333333333333,2447.5
2021-08-13 22:00:00,48.5,221,1.83,56.4,286,1882.5,168.75,14,340.75,2610
2021-08-13 23:00:00,47.8,221,1.83,56.4,285.25,1890,171,14,328,2875
2021-08-14 00:00:00,46.4,220,1.83,56.4,286,1890,174,14,322,3295
2021-08-14 01:00:00,46.4,221,1.83,56.4,286,1890,174.75,13.825,288.9166666666667,3545
2021-08-14 02:00:00,45.425,222,1.83,56.4,286,1890,178.5,13.3,253.33333333333334,3432.5
2021-08-14 03:00:00,45.1,222,1.83,56.4,286,1890,181.5,12.775,240.41666666666666,3182.5
2021-08-14 04:00:00,44.775,219,1.83,56.4,285.25,1890,188.5,12.45,229.75,2940
2021-08-14 05:00:00,43.8,221,1.83,56.4,286,1890,192.25,12,216.5,2785
2021-08-14 06:00:00,43.8,222,1.83,56.4,286,1890,192.25,12,201.33333333333334,2672.5
2021-08-14 07:00:00,43.8,222,1.83,56.4,285.25,1882.5,189.25,12,185.08333333333334,2572.5
2021-08-14 08:00:00,44.45,239.5,1.83,56.4,286,1860,185,12,167.75,2535
2021-08-14 09:00:00,45.1,253,1.83,56.4,286,1845,179.25,12,151.41666666666666,2460
2021-08-14 10:00:00,47.45,255.75,1.9100000000000001,56.4,289.25,1840,175.5,12,139.25,2447.5
2021-08-14 11:00:00,52.725,254.25,2.16,56.4,315.75,1835,170.25,12,131.33333333333334,2397.5
2021-08-14 12:00:00,57.15,253,2.16,56.4,324,1825,166.5,11.55,128,2372.5
2021-08-14 13:00:00,60.05,253.25,2.16,56.4,323,1820,162,11.85,124,2330
2021-08-14 14:00:00,61.85,249,2.33,56.4,317,1800,159.75,11.85,127.25,2307.5
2021-08-14 15:00:00,63.7,248,2.33,56.4,316,1785,156.75,11.55,129,2245
2021-08-14 16:00:00,65.95,250,2.33,56.4,316,1780,154.5,12,128.25,2257.5
2021-08-14 17:00:00,68.275,253,2.33,56.4,316,1770,153,12,124.25,2220
2021-08-14 18:00:00,70.6,253,2.33,56.4,316,1760,150,12,123,2220
2021-08-14 19:00:00,74.675,252.25,2.2025,56.4,316,1760,147.75,12,119,2220
2021-08-14 20:00:00,78.5,252.25,2.16,56.4,316,1745,147,12,116.25,2180
2021-08-14 21:00:00,82.4,251.5,2.16,56.4,316,1740,147,12,112.75,2180
2021-08-14 22:00:00,85.55,253,2.16,56.4,316,1740,144,12.45,110.5,2157.5
2021-08-14 23:00:00,87.375,252.25,2.16,56.4,315.25,1740,144,12.6,107.5,2142.5
2021-08-15 00:00:00,89.25,253,2.16,56.4,316,1740,143.25,12.6,107.83333333333333,2110
2021-08-15 01:00:00,91.07499999999999,253,2.16,56.4,316,1735,141.75,12.6,104.5,2202.5
2021-08-15 02:00:00,92.5,252.25,2.2025,56.4,316,1740,141,14.05,105.66666666666667,2292.5
2021-08-15 03:00:00,92.5,253,2.33,56.4,316,1755,141,18.1,104.5,2222.5
2021-08-15 04:00:00,92.5,253,2.33,56.4,316,1770,145.5,20.325,100.75,2327.5
2021-08-15 05:00:00,92.5,254,2.245,56.4,316,1755,150,21.875,100.75,2360
2021-08-15 06:00:00,92.5,251.5,2.16,56.4,316,1795,160.5,23.7,97.575,2350
2021-08-15 07:00:00,92.5,253,2.16,56.4,316,1830,185.75,36.775,94.46666666666667,2282.5
2021-08-15 08:00:00,92.5,237.5,2.16,56.4,316,1862.5,192.25,51.15,91.3,2200
2021-08-15 09:00:00,91.55,223.5,2.16,56.4,315.25,1900,182.5,57.775000000000006,88.96666666666667,2142.5
2021-08-15 10:00:00,90.6,225,2.16,56.4,313.5,1925,172.5,58.2,87.3,2130
2021-08-15 11:00:00,89.25,225,2.16,56.4,294,1960,161.25,53.975,87.3,2145
2021-08-15 12:00:00,87.375,224.25,2.16,56.4,286.75,1975,154.5,50.3,87.3,2270
2021-08-15 13:00:00,86,223.5,2.16,56.4,288.25,1965,150.75,51.1,89.8,2350
2021-08-15 14:00:00,84.19999999999999,219,2.16,56.4,289,1965,147.75,51.5,91.8,2360
2021-08-15 15:00:00,82.85,218,2.0325,56.4,288.25,1975,147,49.15,96.89166666666667,2340
2021-08-15 16:00:00,81.075,221,2.16,56.4,289,1975,144.75,46.5,99.35833333333333,2320
2021-08-15 17:00:00,79.375,225,2.16,56.4,289,2000,144,43.925,100.11666666666667,2295
2021-08-15 18:00:00,77.64999999999999,225,2.16,56.4,289,2000,144,41.45,97.4,2282.5
2021-08-15 19:00:00,76.3,225,2.16,56.4,289,1980,144,38.075,99.15,2270
2021-08-15 20:00:00,74.7,224.25,2.16,56.4,287.5,1960,144,37.1,98.8,2295
2021-08-15 21:00:00,73.425,225,2.16,56.4,287.5,1960,144,34.6,95.83333333333333,2320
2021-08-15 22:00:00,73,223.5,2.16,56.4,288.25,1930,146.25,33.4,95.13333333333333,2340
2021-08-15 23:00:00,71.4,222.75,2.16,56.4,286.75,1910,147,32.5,95.3,2360
2021-08-16 00:00:00,70.6,224.25,2.16,56.4,286.75,1895,147,33.725,94.3,2360
2021-08-16 01:00:00,69.8,224.25,2.0325,56.4,287.5,1882.5,148.5,65.45,94.96666666666667,2360
2021-08-16 02:00:00,69.8,223.5,1.99,56.4,287.5,1860,149.25,117.5,94.13333333333333,2360
2021-08-16 03:00:00,68.3,223.5,1.99,56.4,286,1855,150,142.25,93.8,2360
2021-08-16 04:00:00,67.9,224.25,1.99,56.4,287.5,1850,150,150.75,93.96666666666667,2340
2021-08-16 05:00:00,66.7,223.5,1.99,56.4,286,1850,153,153.25,90.8,2307.5
2021-08-16 06:00:00,65.95,223.5,1.99,56.4,287.5,1860,153,142.25,88.3,2270
2021-08-16 07:00:00,65.2,223.5,1.99,56.4,287.5,1850,155.25,132.25,84.45,2220
2021-08-16 08:00:00,63.7,222.75,1.99,56.4,286.75,1845,159.75,121.75,79.81666666666666,2180
2021-08-16 09:00:00,63.7,225,1.99,56.4,287.5,1855,166.5,114.25,76.8,2142.5
2021-08-16 10:00:00,63.325,224.25,1.99,56.4,286.75,1845,174.75,106.25,77.325,2142.5
2021-08-16 11:00:00,62.2,223.5,1.99,56.4,287.5,1840,178.5,98.1,80.35833333333333,2130
2021-08-16 12:00:00,62.2,225,1.99,56.4,288.25,1830,177.75,91.45,85.98333333333333,2210
2021-08-16 13:00:00,62.2,224.25,1.99,56.4,286.75,1815,177,84.975,91.3,2220
2021-08-16 14:00:00,60.8,219,1.99,56.625,288.25,1800,177,80.45,96.76666666666667,2270
2021-08-16 15:00:00,60.8,218,2.92,58.025,288.25,1805,177,75.6,102.66666666666667,2270
2021-08-16 16:00:00,60.8,221.75,3.13,56.4,289,1820,177,72.5,104.83333333333333,2257.5
2021-08-16 17:00:00,60.8,223.5,3.245,56.849999999999994,290,1845,178.5,70,103.66666666666667,2282.5
2021-08-16 18:00:00,60.8,227.75,3.54,57.325,294.5,1887.5,180,68.525,101.58333333333333,2295
2021-08-16 19:00:00,61.85,229.5,4.38,58.475,304,2075,181.5,68.55,102,2422.5
2021-08-16 20:00:00,62.2,226,4.66,57.3,305,2125,186.75,82.725,100.95833333333333,2485
2021-08-16 21:00:00,62.95,226,4.96,57.3,305,2182.5,199,114.3,99.5,2585
2021-08-16 22:00:00,64.075,223.5,5.26,56.4,297.5,2220,271.25,245.75,99.5,2635
2021-08-16 23:00:00,68.275,225,5.59,56.4,294.5,2245,345,294,99.5,2722.5
2021-08-17 00:00:00,77.275,224.25,5.59,56.4,294.5,2270,350,278,100.33333333333333,3292.5
2021-08-17 01:00:00,125.85,223.5,5.755,56.4,293,2280,325.75,270.25,104,4165
2021-08-17 02:00:00,175.25,225,6.182499999999999,56.4,293,2280,313,233.75,110.66666666666667,4327.5
2021-08-17 03:00:00,294.75,225,7.015,56.4,293,2270,320.25,194.25,130.91666666666666,3780
2021-08-17 04:00:00,481.75,225,7.7175,56.4,293,2260,334,160.25,152.75,3545
2021-08-17 05:00:00,456.25,225,8.030000000000001,56.4,293,2230,327.5,140.75,194.66666666666666,3292.5
2021-08-17 06:00:00,425.25,225,8.24,56.4,293,2215,319.5,124.75,181.83333333333334,3112.5
2021-08-17 07:00:00,395,224.25,7.925000000000001,56.4,293,2210,312,113.5,177,3007.5
2021-08-17 08:00:00,369.5,225,7.7175,56.4,293,2210,307.75,108.5,179.08333333333334,2940
2021-08-17 09:00:00,342,223.5,7.41,56.4,293,2195,303,107,172.58333333333334,2910
2021-08-17 10:00:00,314.25,224.25,7.21,56.4,291,2175,303,107,166,2910
2021-08-17 11:00:00,292.5,224.25,7.01,56.4,293,2160,307,105.5,159.33333333333334,2925
2021-08-17 12:00:00,273,224.25,6.63,56.4,292,2155,312,103.25,155.58333333333334,2995
2021-08-17 13:00:00,254.75,224.25,6.54,56.4,291,2160,320.5,101,175.33333333333334,3057.5
2021-08-17 14:00:00,243.5,219,6.27,56.4,292,2155,328.25,99.35,182,3170
2021-08-17 15:00:00,230.75,219,6.27,56.4,292,2140,334,97.55,177.83333333333334,3292.5
2021-08-17 16:00:00,217.5,221.75,6.095,56.4,289,2125,334,95.05,179.91666666666666,3400
2021-08-17 17:00:00,NA,NA,NA,NA,289,2120,332,93.8,182,3460
