date_time,storage,inflow,withdr,outflow,withdr_req,rel_req,available
2020-05-08,2688.827475,9,0,1.12,0,0,2697.827475
2020-05-09,2696.707475,5,0,1.12,0,0,2701.707475
2020-05-10,2700.587475,5,0,1.12,0,0,2705.587475
2020-05-11,2704.467475,5,0,1.12,0,0,2709.467475
2020-05-12,2708.347475,5,0,1.12,0,0,2713.347475
2020-05-13,2712.227475,3.1,0,1.12,0,0,2715.327475
2020-05-14,2714.207475,3.1,0,1.12,0,0,2717.307475
2020-05-15,2716.187475,3.1,0,1.12,0,0,2719.287475
2020-05-16,2718.167475,3.1,0,1.12,0,0,2721.267475
2020-05-17,2720.147475,3.1,0,1.12,0,0,2723.247475
2020-05-18,2722.127475,3.1,0,1.12,0,0,2725.227475
2020-05-19,2724.107475,3,0,1.12,0,0,2727.107475
2020-05-20,2725.987475,3,0,1.12,0,0,2728.987475
2020-05-21,2727.867475,3,0,1.12,0,0,2730.867475
2020-05-22,2729.747475,15,0,1.12,0,0,2744.747475
2020-05-23,2743.627475,7,0,1.12,0,0,2750.627475
2020-05-24,2749.507475,7.7,0,1.12,0,0,2757.207475
2020-05-25,2756.087475,5,0,1.12,0,0,2761.087475
2020-05-26,2759.967475,5,0,1.12,0,0,2764.967475
2020-05-27,2763.847475,3,0,1.12,0,0,2766.847475
2020-05-28,2765.727475,3,0,1.12,0,0,2768.727475
2020-05-29,2767.607475,3,0,1.12,0,0,2770.607475
2020-05-30,2769.487475,3,0,1.12,0,0,2772.487475
2020-05-31,2771.367475,3,0,1.12,0,0,2774.367475
2020-06-01,2773.247475,3,0,1.12,0,0,2776.247475
2020-06-02,2775.127475,3,0,1.12,0,0,2778.127475
2020-06-03,2777.007475,3,0,1.12,0,0,2780.007475
2020-06-04,2778.887475,3,0,1.12,0,0,2781.887475
2020-06-05,2780.767475,3,0,1.12,0,0,2783.767475
2020-06-06,2782.647475,1.9,0,1.12,0,0,2784.547475
2020-06-07,2783.427475,1.9,0,1.12,0,0,2785.327475
2020-06-08,2784.207475,1.9,0,1.12,0,0,2786.107475
2020-06-09,2784.987475,1.9,0,1.12,0,0,2786.887475
2020-06-10,2785.767475,1.9,0,1.12,0,0,2787.667475
2020-06-11,2786.547475,1.9,0,1.12,0,0,2788.447475
2020-06-12,2787.327475,1.9,0,1.12,0,0,2789.227475
2020-06-13,2788.107475,4,0,1.12,0,0,2792.107475
2020-06-14,2790.987475,7,0,1.12,0,0,2797.987475
2020-06-15,2796.867475,3,0,1.12,0,0,2799.867475
2020-06-16,2798.747475,3,0,1.12,0,0,2801.747475
2020-06-17,2800.627475,3,0,1.12,0,0,2803.627475
2020-06-18,2802.507475,3,0,1.12,0,0,2805.507475
2020-06-19,2804.387475,10,0,1.12,0,0,2814.387475
2020-06-20,2813.267475,11,0,1.12,0,0,2824.267475
2020-06-21,2823.147475,4,0,1.12,0,0,2827.147475
2020-06-22,2826.027475,3,0,1.12,0,0,2829.027475
2020-06-23,2827.907475,3,0,1.12,0,0,2830.907475
2020-06-24,2829.787475,3,0,1.12,0,0,2832.787475
2020-06-25,2831.667475,3,0,1.12,0,0,2834.667475
2020-06-26,2833.547475,3,0,1.12,0,0,2836.547475
2020-06-27,2835.427475,3,0,48.648625,0,48.648625,2838.427475
2020-06-28,2789.77885,3,0,49.0299,0,49.0299,2792.77885
2020-06-29,2743.74895,3,0,1.12,0,0,2746.74895
2020-06-30,2745.62895,3,0,1.12,0,0,2748.62895
2020-07-01,2747.50895,4,0,60.4636,0,60.4636,2751.50895
2020-07-02,2691.04535,4,0,75.9305,0,75.9305,2695.04535
2020-07-03,2619.11485,3,0,69.48478762,0,69.48478762,2622.11485
2020-07-04,2552.630063,3,0,116.9593066,0,116.9593066,2555.630063
2020-07-05,2438.670756,1,0,113.9462259,0,113.9462259,2439.670756
2020-07-06,2325.72453,1,0,99.25466378,0,99.25466378,2326.72453
2020-07-07,2227.469866,1,0,89.42491321,0,89.42491321,2228.469866
2020-07-08,2139.044953,1,0,159.9721258,0,159.9721258,2140.044953
2020-07-09,1980.072827,1,0,165.81405,0,165.81405,1981.072827
2020-07-10,1815.258777,1,0,97.62334323,0,97.62334323,1816.258777
2020-07-11,1718.635434,1,0,34.30799258,0,34.30799258,1719.635434
2020-07-12,1685.327442,1,0,1.12,0,0,1686.327442
2020-07-13,1685.207442,1,0,1.12,0,0,1686.207442
2020-07-14,1685.087442,1,0,1.12,0,0,1686.087442
2020-07-15,1684.967442,1,0,25.11745516,0,25.11745516,1685.967442
2020-07-16,1660.849986,1,0,72.1551164,0,72.1551164,1661.849986
2020-07-17,1589.69487,1,0,80.55246784,0,80.55246784,1590.69487
2020-07-18,1510.142402,1,0,90.44622304,0,90.44622304,1511.142402
2020-07-19,1420.696179,1,0,122.5528234,0,122.5528234,1421.696179
2020-07-20,1299.143356,1,0,146.981521,0,146.981521,1300.143356
2020-07-21,1153.161835,2,0,125.3519598,0,125.3519598,1155.161835
2020-07-22,1029.809875,2,0,23.00932395,0,23.00932395,1031.809875
2020-07-23,1008.800551,2,0,3.976141147,0,3.976141147,1010.800551
2020-07-24,1006.82441,2,0,1.12,0,0,1008.82441
2020-07-25,1007.70441,4,0,1.12,0,0,1011.70441
2020-07-26,1010.58441,3,0,1.12,0,0,1013.58441
2020-07-27,1012.46441,1,0,1.12,0,0,1013.46441
2020-07-28,1012.34441,1,0,1.12,0,0,1013.34441
2020-07-29,1012.22441,1,0,1.12,0,0,1013.22441
2020-07-30,1012.10441,1,0,1.12,0,0,1013.10441
2020-07-31,1011.98441,1,0,1.12,0,0,1012.98441
2020-08-01,1011.86441,0,0,1.12,0,0,1011.86441
2020-08-02,1010.74441,0,0,1.12,0,0,1010.74441
2020-08-03,1009.62441,0,0,1.12,0,0,1009.62441
2020-08-04,1008.50441,0,0,1.12,0,0,1008.50441
2020-08-05,1007.38441,0,0,1.12,0,0,1007.38441
2020-08-06,1006.26441,0,0,1.12,0,0,1006.26441
2020-08-07,1005.14441,0,0,18.03139954,0,18.03139954,1005.14441
2020-08-08,987.1130104,0,0,3.181821304,0,3.181821304,987.1130104
2020-08-09,983.9311891,0,0,5.238265081,0,5.238265081,983.9311891
2020-08-10,978.692924,0,0,60.12614322,0,60.12614322,978.692924
2020-08-11,918.5667808,0,0,113.0137769,0,113.0137769,918.5667808
2020-08-12,805.553004,0,0,141.834669,0,141.834669,805.553004
2020-08-13,663.718335,5,0,33.55357984,0,33.55357984,668.718335
2020-08-14,635.1647551,4,0,1.12,0,0,639.1647551
2020-08-15,638.0447551,3,0,1.12,0,0,641.0447551
2020-08-16,639.9247551,2,0,1.12,0,0,641.9247551
2020-08-17,640.8047551,2,0,28.27941531,0,28.27941531,642.8047551
2020-08-18,614.5253398,2,0,69.80436494,0,69.80436494,616.5253398
2020-08-19,546.7209749,5,0,1.12,0,0,551.7209749
2020-08-20,550.6009749,6,0,1.12,0,0,556.6009749
