date,lfalls,seneca,goose,monoc_jug,por,shen_mill,antietam,opequon,conoco,hancock,cacapon,sideling,pawpaw,town,sbr,patterson,nbp_cumb,wills,luke,barnum,bloomington,kitzmiller,barton,jrr_level,sav_level,edwards_level,bennett,unity,cattail,hawlings,cedar
2020-05-04,41500,337,1310,2230,31600,8670,727,379,1700,14000,2100,271,12100,501,5170,795,4670,910,3160,2140,785,2350,298,NA,NA,10.01,156,78.4,41.3,52.5,800
2020-05-05,33800,249,767,1760,29100,8490,622,321,1390,16000,2740,190,12800,365,5210,643,5020,682,3400,2300,783,1360,245,NA,NA,9.67,117,62.3,30.7,35.3,253
2020-05-06,33500,280,824,1680,28800,7300,582,296,1290,13600,2040,168,10700,317,4180,594,3980,640,2260,1370,631,1290,207,NA,NA,9.51,127,76.6,43.4,46.7,183
2020-05-07,30300,257,703,1950,24900,6060,559,281,1200,11300,1710,148,8690,276,3520,544,2910,527,1680,1150,368,1160,154,NA,NA,8.86,114,69.9,36.7,39.4,133
2020-05-08,26000,237,562,1600,21600,5170,533,252,1060,9120,1370,126,7220,230,2910,486,2720,486,1890,1330,411,1100,144,NA,NA,8.18,108,63,33.8,34.7,104
2020-05-09,23000,229,550,2870,19200,4470,626,284,1140,8370,1270,152,7110,256,2560,468,3090,524,2020,1510,334,1450,166,NA,NA,8.03,122,72,38.7,39,105
2020-05-10,21400,137,461,1910,18100,3910,534,242,972,7940,1130,131,6450,207,2250,417,2720,446,1750,1280,300,1060,154,NA,NA,7.62,95.7,58.3,29.6,31.7,83.9
2020-05-11,19100,128,413,1370,16400,3490,493,219,858,6960,965,123,5600,193,1890,391,2430,457,1610,1180,300,999,144,NA,NA,7.18,89.1,55.7,29,29.8,69.9
2020-05-12,16900,120,370,1190,14500,3150,470,201,785,6260,870,111,5160,177,1690,363,2340,411,1590,1170,298,940,119,NA,NA,6.79,81.9,52,27.7,28,59.4
2020-05-13,14900,116,333,1120,13000,2840,450,187,718,5740,779,94.3,4720,156,1470,327,2130,361,1330,971,231,820,98,NA,NA,6.52,77,48.5,26.6,26.8,48
2020-05-14,13700,113,306,1020,11800,2620,429,178,663,5120,693,82.2,3990,141,1290,282,1770,326,1180,883,203,740,85.9,NA,NA,6.27,73.1,46.8,26.1,25.9,43.5
2020-05-15,12600,128,301,962,10700,2440,418,173,639,4510,627,76.3,3700,135,1180,252,1680,321,907,575,203,673,76.6,NA,NA,6.03,72.8,45.8,25.7,25.5,45.4
2020-05-16,11500,163,276,893,9720,2370,399,167,606,4210,588,69.4,3200,126,1080,225,1210,289,649,408,151,484,66.3,NA,NA,5.81,66.9,42.3,24,24.1,39.2
2020-05-17,10600,145,253,797,9100,2210,380,159,567,3590,527,60.4,2780,112,1000,204,1100,273,616,405,127,430,61.9,NA,NA,5.64,62.9,40.9,23.5,23.2,33.5
2020-05-18,9840,111,247,767,8120,2090,376,154,537,3270,494,53.9,2610,103,937,181,1070,255,608,402,127,392,55.5,NA,NA,5.4,62.9,41.4,23.6,23.1,31.3
2020-05-19,8880,111,240,730,7470,2080,364,150,504,3070,469,47.8,2450,94.7,896,164,1030,235,603,402,126,397,49,NA,NA,5.27,59.2,39.9,22.8,22.6,29.5
2020-05-20,8460,102,223,652,7260,2220,345,143,465,2870,430,40.5,2340,83.3,935,152,989,212,595,400,125,376,43.7,NA,NA,5.17,54.3,37.5,21.6,21.3,25
2020-05-21,8090,93.1,223,611,7110,2250,333,138,434,2770,392,34.2,2410,74.5,1040,139,945,194,590,398,124,335,39,NA,NA,5.1,53.8,36.8,21.9,21.2,23.4
2020-05-22,8050,127,230,632,7130,2560,344,147,431,2850,379,35.6,2420,79.8,1050,151,1010,223,606,400,125,487,49.6,NA,NA,5.08,65.5,49.3,25.6,27.6,31.9
2020-05-23,8750,146,377,808,7980,3480,343,200,468,3090,486,47.4,3690,106,2360,225,1490,540,610,400,125,524,135,NA,NA,5.18,70.5,48.7,27.1,31.4,49.8
2020-05-24,9880,121,288,752,10300,5490,323,169,429,5870,1200,41.3,5270,85.9,3080,182,1290,442,600,399,124,432,104,NA,NA,5.51,57.4,39.4,23.3,24.2,37.9
2020-05-25,12600,111,238,632,14900,6410,307,149,396,5740,1010,33.5,4320,73,2480,164,1220,401,598,399,124,440,91.3,NA,NA,6.03,54.6,37.7,22.6,22.9,30.2
2020-05-26,15200,118,217,580,13600,5130,299,140,375,4900,784,29.1,3960,66.7,2260,148,1140,348,595,398,124,372,77.1,NA,NA,6.43,51.6,35.5,21.7,21.6,26.7
2020-05-27,13100,124,206,538,11700,4370,293,133,354,4390,631,25.3,3450,60.7,1790,135,1070,301,591,397,124,329,64.9,NA,NA,6.06,48.4,33.3,21.1,20.7,22.6
2020-05-28,11700,122,197,514,10300,3750,288,132,342,3850,541,24.2,3090,59.1,1500,130,1170,360,839,550,135,478,135,NA,NA,5.79,51.1,34.8,22.4,21.7,21.8
2020-05-29,10500,108,189,602,9330,3410,313,134,357,3830,479,29.3,3940,150,1510,152,2000,460,1100,751,190,669,238,NA,NA,5.58,48.3,33.6,21.6,21.3,21.7
2020-05-30,10000,123,179,656,9390,3960,311,136,358,4610,449,30.3,4060,113,1540,156,1880,392,1160,814,213,437,159,NA,NA,5.56,45.6,32.2,20.5,20.4,26.8
2020-05-31,10500,116,173,558,10700,4340,274,124,333,4310,384,22.7,3700,81.2,1400,144,1680,348,900,550,213,360,111,NA,NA,5.67,41.4,29.4,18.8,18.6,20.7
2020-06-01,11000,96.4,167,465,10200,4030,257,117,293,3850,332,18.2,3080,67.7,1210,132,1190,296,645,327,212,308,82.7,NA,NA,5.71,39.6,28.2,18.3,17.6,16.5
2020-06-02,10200,83.7,157,430,9070,3500,248,114,270,3150,293,15.2,2570,61.1,1050,120,1020,259,542,293,159,279,65.2,NA,NA,5.43,39.9,27.6,18.3,17.5,14
2020-06-03,8930,82,145,420,7710,3000,245,113,264,2760,267,13.7,2270,58,942,111,904,233,503,293,132,252,54.5,NA,NA,5.11,39.6,27.4,18.8,17.4,13.5
2020-06-04,7790,84.4,140,406,6830,2610,240,111,266,2490,261,12.8,2080,54.2,859,101,859,209,499,293,130,257,45.8,NA,NA,4.9,37.9,26,17.5,17.2,13.4
2020-06-05,9800,720,324,568,7010,2850,264,142,565,2410,336,13,2200,82,1030,118,884,197,505,292,127,340,42.6,NA,NA,4.94,789,128,55.2,80.7,78.3
2020-06-06,12900,690,495,674,10500,7200,257,834,451,2810,516,15.2,3860,78.3,3090,233,925,175,485,292,117,403,35,NA,NA,5.62,252,76.1,36,58.4,81.8
2020-06-07,13800,271,278,482,12300,6560,235,254,340,5670,1040,13.6,4210,57,2710,204,756,151,468,292,110,347,28.6,NA,NA,6.03,101,40,22,27.2,30.8
2020-06-08,12500,151,216,399,12800,5170,225,177,292,4440,687,10.2,3210,46.6,1870,183,699,134,455,292,101,318,23.7,NA,NA,6.01,76.4,32.9,19.6,21.4,20
2020-06-09,12200,135,188,363,10200,3810,215,153,269,3480,498,8.33,2610,41.4,1410,165,661,124,436,291,85.3,304,20.6,NA,NA,5.66,65.4,30,18.6,18.9,16.2
2020-06-10,9750,131,167,350,8090,3100,211,142,257,3150,443,9.2,2560,40.1,1320,161,630,117,430,292,79.7,315,20.6,NA,NA,5.27,64.4,28.5,18.6,17.9,14.8
2020-06-11,11700,716,222,453,7030,2610,210,138,337,3710,491,12.8,3130,40.2,1570,187,700,122,430,292,79.7,328,23.7,NA,NA,5.07,245,89.5,64.5,57,470
2020-06-12,8780,284,171,471,7290,2270,207,131,316,3420,361,9.49,2430,36.8,1100,156,636,107,412,291,67.1,288,17.3,NA,NA,5.06,88.8,39.5,24.7,24.1,110
2020-06-13,8060,166,135,365,7020,2310,196,123,257,2580,288,9.4,1960,31.3,895,136,582,95.2,401,291,61,183,14.6,NA,NA,4.94,69.9,32,20.1,19.2,51.7
2020-06-14,7300,120,122,319,6010,2110,191,118,234,2150,245,7.64,1720,29,806,125,570,93.1,405,291,61.2,190,15.6,NA,NA,4.58,62.5,29.2,18.5,17.7,32.2
2020-06-15,6100,111,109,305,5200,1910,191,117,224,1910,215,5.96,1630,27.9,752,115,569,90.1,400,290,61,202,15.1,NA,NA,4.34,57.6,28,18.1,16.7,24
2020-06-16,5380,101,103,295,4830,1740,193,115,218,1800,200,4.89,1540,26.2,689,103,544,83.6,396,289,61,179,12.6,NA,NA,4.21,54.6,26.6,17.5,15.8,20.1
2020-06-17,5110,120,101,286,4460,1630,191,113,207,1680,190,4.22,1420,24.4,642,92.7,534,79.9,396,289,61.1,169,11.8,NA,NA,4.08,54.7,27.9,17.7,17.5,18
2020-06-18,5370,172,154,314,4500,1700,194,141,214,1640,201,4.54,1480,25.9,675,112,635,102,465,303,64.3,359,32.4,NA,NA,4.14,66.1,33.9,20.5,22.8,47
2020-06-19,5220,119,163,310,4630,2070,189,138,211,2570,224,5.21,7270,27.6,8540,185,988,111,523,350,62.6,590,43.6,NA,NA,4.14,59.5,29,18.6,18.4,49.9
2020-06-20,5990,334,136,356,5680,3180,186,123,224,11200,474,18,10400,32.7,8650,215,1040,120,573,418,64,635,38.8,NA,NA,4.23,181,91.3,44.8,29.1,54.9
2020-06-21,10400,224,141,342,17800,5210,191,291,366,10000,493,15.7,8230,38.3,5920,187,904,99.8,565,420,62.7,353,76.7,NA,NA,4.46,75.1,42.3,21.5,20.6,35.1
2020-06-22,18100,242,137,358,17200,4500,186,176,325,7090,419,13.1,5740,32,3850,191,858,110,684,448,73,355,94.7,NA,NA,7.15,214,52.3,38.9,21.3,30.1
2020-06-23,17100,331,165,794,14000,4180,224,178,364,5670,434,15.3,4890,27.6,2910,169,1270,125,659,436,72.7,467,86,NA,NA,6.57,256,79.5,40.3,28,70.8
2020-06-24,16200,341,132,949,13000,3770,289,250,333,5140,656,15.7,3910,25.8,2260,159,1020,98.1,554,368,68.9,419,59.7,NA,NA,6.45,521,105,33.4,29.9,47.3
2020-06-25,13200,258,111,557,10400,3010,214,170,281,4300,553,12.9,3260,27.5,1740,142,853,91.2,467,307,66.6,371,43,NA,NA,5.87,295,47,22.8,18.5,33.9
2020-06-26,11300,406,94.4,411,8680,2500,195,158,318,3590,411,9.22,2720,24.3,1340,127,692,78.4,424,284,65.3,223,32.7,NA,NA,5.4,208,42.7,21.5,26,69.1
2020-06-27,8960,219,85.8,350,7270,2180,180,136,275,2840,312,6.97,2210,19.8,1110,112,623,71.4,418,283,64.9,197,27.9,NA,NA,5.03,122,35.9,19.7,17.3,28.5
2020-06-28,7580,159,76.2,317,6220,1890,173,125,239,2400,253,5.43,1970,18.2,960,97.2,606,69.1,417,283,64.9,448,31.5,NA,NA,4.69,100,32.5,18.5,15.9,21.6
2020-06-29,6260,111,70.1,302,5360,1690,169,126,218,2130,220,4.35,1870,17.4,949,90.6,591,63.7,477,362,63.7,570,21.8,NA,NA,4.4,84.8,30,17.4,14.8,18.7
2020-06-30,5440,103,64.1,279,4850,1630,169,116,199,2040,204,3.47,1840,15.5,850,84.7,651,57.9,523,409,62.9,313,17,NA,NA,4.22,76.1,27.8,17,13.6,15.1
2020-07-01,5010,145,58.6,270,4620,1470,168,115,185,1980,204,3.16,1680,14.2,725,79.1,641,53.8,525,415,62.9,246,15,NA,NA,4.18,120,32.4,24.4,16.3,12.3
2020-07-02,4740,109,57.2,241,4260,1280,161,110,176,1780,173,3.04,1530,13.2,640,72.8,627,50.9,454,332,62.2,261,12.9,NA,NA,4.01,74.9,27.3,17.5,14.3,10.9
2020-07-03,4250,89.8,53.3,231,3960,1240,153,104,167,1630,152,3.26,1370,12.6,575,65.4,520,47.9,406,295,62,270,11.2,NA,NA,3.89,65.3,24.8,15.9,12.9,9.8
2020-07-04,3920,99.3,48.8,216,3550,1150,148,102,156,1450,139,2.41,1210,12.6,521,60.2,503,45.4,403,294,62,251,11,NA,NA,3.71,64.3,23.1,14.8,11.8,8.91
2020-07-05,3590,93.8,44.4,205,3440,1110,145,99.3,150,1320,129,1.82,1140,11.6,478,54.8,578,43.3,705,294,377,240,10,NA,NA,3.7,61.1,22.6,14.9,11.5,7.68
2020-07-06,3760,80.9,40.9,196,3160,1050,143,102,147,1240,119,1.32,1340,10.9,439,51.6,669,41.7,404,294,61.7,231,9.73,NA,NA,3.56,54.5,21.9,14.1,11.1,7.5
2020-07-07,4640,110,61.6,185,3080,992,141,112,147,1420,111,1.09,1040,9.93,434,50.6,510,52.6,402,294,61.2,234,18.3,NA,NA,3.56,50.8,21.6,14.1,11.1,7.35
2020-07-08,3710,191,45.4,233,3060,1020,149,107,234,1130,108,0.94,1190,9.9,608,50.1,506,50.2,401,294,61.1,240,11.6,NA,NA,3.5,50.1,21.9,14.5,11.2,8.76
2020-07-09,3220,98.3,38.1,224,3120,1170,142,102,188,1330,104,0.74,1310,16.5,543,53.9,486,43.9,397,294,61,222,9.59,NA,NA,3.51,46.8,20.5,13.6,10.4,7.86
2020-07-10,3150,92.1,35,200,3110,1160,138,98,165,1350,112,0.66,1100,17.8,433,46.5,479,50.1,415,300,62.6,223,15.3,NA,NA,3.5,45,19.8,13.2,10,6.7
2020-07-11,3150,112,33.7,204,3230,1020,153,107,166,1240,116,1.37,1130,20.4,532,58.8,574,63.5,415,295,61.6,152,49.7,NA,NA,3.5,46.8,21.7,13.4,13.5,6.03
2020-07-12,3240,95,34.8,189,3100,898,140,95.8,150,1280,121,1.15,1340,18.7,560,59.9,517,53.2,371,260,61,105,21.4,NA,NA,3.5,43.8,21.1,12.9,10.3,5.98
2020-07-13,3090,99.9,31.3,183,2910,884,142,95.8,166,1450,119,1.45,1250,33.5,515,52.5,458,50.4,356,263,61,93.3,16.3,NA,NA,3.4,50.8,24.6,14.2,11,5.91
2020-07-14,2840,88.9,28.4,175,3080,906,147,94.5,173,1340,107,2.04,1070,24.6,417,47.3,462,46.3,387,280,61,85.3,16.8,NA,NA,3.39,41.2,19.6,12.6,9.57,5.56
2020-07-15,2840,85.2,26.3,167,3090,887,132,91.5,145,1140,103,2.55,994,16.3,381,43.5,435,39.3,362,263,60.6,85.1,11.7,NA,NA,3.44,37.6,17.9,11.9,8.87,5.53
2020-07-16,2830,80.7,24.2,151,2900,832,127,91.6,130,1080,103,2.88,919,15.8,356,41.4,620,111,352,244,60.4,84.1,11,NA,NA,3.38,36,17.2,11.4,8.5,5.99
2020-07-17,2720,75.2,21.9,155,2590,802,136,91.1,133,1270,107,3.27,1690,89.1,332,43.7,699,102,367,236,61.3,185,33.2,NA,NA,3.19,34.8,17.2,11.3,8.31,5.27
2020-07-18,2360,72.1,20.6,145,2580,754,128,89.9,137,1670,94.6,2.78,1200,43.1,297,40.6,528,74.5,336,233,60.7,129,17,NA,NA,3.19,33.1,15.9,10.7,7.52,4.66
2020-07-19,2290,67.9,19.5,148,2850,690,122,90.6,123,1220,85.2,2.46,925,23.9,282,39.2,445,52.7,330,230,60.1,88.3,12.5,NA,NA,3.19,31.6,15.1,10.4,7.13,4.14
2020-07-20,2410,77.6,18.8,135,2810,689,120,87.3,123,988,81.1,2.11,839,17.6,271,37,417,44.6,327,229,60.1,82.5,10.4,NA,NA,3.31,30.5,14.7,10.1,6.94,3.81
2020-07-21,2690,75.8,18.4,121,2440,722,119,88,108,946,82.2,1.49,802,17.1,278,35.5,448,88.6,326,229,60.1,88.5,8.96,NA,NA,3.14,28.8,14,9.72,6.72,3.65
2020-07-22,3370,125,37.5,138,2320,840,127,94.7,221,930,101,1.49,964,19.1,323,39,475,96.2,327,229,60.1,93.7,10.3,NA,NA,3.11,31.1,14.6,10.7,11.3,89.6
2020-07-23,3630,136,81.3,172,2840,1030,166,180,293,1080,93,1.56,983,61,367,49.1,464,72.7,328,229,60.3,215,11.6,NA,NA,3.2,36.8,16.9,12.1,11,33.9
2020-07-24,3940,130,117,212,3230,1000,172,199,219,1250,280,1.75,1330,123,448,53.2,485,60.5,348,230,60.7,371,29.7,NA,NA,3.44,41.5,19.2,19.3,12.4,10.9
2020-07-25,4100,146,82.6,227,3390,1120,159,310,338,1990,699,15.1,1410,67.9,567,62.4,481,50,330,229,60.1,245,15.1,NA,NA,3.64,33.6,26.9,22.2,12.7,21.5
2020-07-26,3830,105,57.1,185,4170,1340,145,164,269,1960,492,10.4,1160,34.3,416,51.3,420,45.2,325,229,60.1,131,10.8,NA,NA,3.64,29.7,15.7,13.2,8.7,9.71
2020-07-27,4160,81.8,38.2,177,4290,1190,131,125,194,1460,301,6.15,942,23.3,332,45.8,398,40.2,322,227,60.1,98.2,8.96,NA,NA,3.93,27.3,13.9,11.5,7.3,7.31
2020-07-28,4100,76.1,29.7,161,3730,1050,126,113,162,1170,216,3.91,836,18,283,42.6,385,37.2,325,232,60.1,86.3,8.24,NA,NA,3.71,24.9,12.9,10.4,6.41,11.1
2020-07-29,3540,69.1,24.8,144,2950,892,124,100,148,1020,164,2.7,769,15.3,256,39.2,391,35.1,339,245,59.4,83.7,7.76,NA,NA,3.38,23.7,12.5,9.98,5.84,9.56
2020-07-30,2850,70.9,21.8,131,2520,817,120,95.3,141,914,135,1.9,745,13.4,244,36.9,396,33.1,360,253,59.5,84.1,7.17,NA,NA,3.2,23.3,12.3,10.2,5.38,7.78
2020-07-31,3070,113,30.2,135,2430,824,122,108,141,887,121,1.79,767,14.3,256,39.9,444,39.4,361,251,60,306,11.1,NA,NA,3.19,37.9,16.7,15.1,7.68,8.83
2020-08-01,2860,83.9,34.8,144,2320,841,127,192,143,952,117,2.36,841,14.5,343,52.2,470,48.7,359,252,59.7,314,10.1,NA,NA,3.12,32.9,15.9,12.8,7.75,12.6
2020-08-02,2440,70.3,33.3,163,2460,953,125,210,449,1230,152,13.1,1440,215,643,58.9,461,46.1,357,250,59.5,372,9.75,NA,NA,3.15,28.5,14.3,11.7,6.85,8.96
2020-08-03,2530,78,34.2,262,3590,1360,143,163,279,1760,388,13.5,1500,55.1,693,52.8,422,38.6,346,247,59.2,187,7.76,NA,NA,3.19,32.9,13.1,11.1,7.16,7.56
2020-08-04,7970,576,96.5,441,4250,1340,165,153,248,1930,412,12.5,1150,33.1,467,47.8,412,37.3,343,245,59.2,139,6.81,NA,NA,3.83,149,88.5,75.2,118,108
2020-08-05,6580,191,121,764,4430,1320,189,275,346,1440,289,8.86,968,25.3,378,43.9,398,33.3,340,245,59.2,120,6.11,NA,NA,4.21,51.8,26.5,20.2,26.5,49.3
2020-08-06,6080,127,76.7,443,4540,1980,152,158,259,1220,253,6.03,867,19.6,329,40.7,391,31.3,340,245,59.2,125,5.56,NA,NA,4.18,41.7,21.9,18.3,19.5,232
2020-08-07,8810,108,1130,698,5760,1970,170,147,219,1120,235,4.53,844,18.2,315,39.4,464,60.6,340,245,59.2,174,6.01,NA,NA,4.57,40.2,26.5,17.7,14.6,111
2020-08-08,6520,94.1,160,509,5010,3480,152,182,199,1060,185,3.75,956,17.9,518,38.4,454,55.1,338,245,58.7,110,6.96,NA,NA,4.18,37.7,19.9,14.5,12.2,44.8
2020-08-09,6020,87.4,92.7,297,5810,3310,135,139,215,1210,342,3.09,1400,23.1,883,37.6,419,40,337,244,58.2,91.6,5.85,NA,NA,4.28,32.7,17.3,13.4,10.5,27.6
2020-08-10,5730,73.6,67.6,242,5020,2890,129,118,185,1830,364,2.58,1330,16.1,670,35.5,399,34.1,335,244,58.2,81.3,4.74,NA,NA,4.26,29.4,15.8,12.6,9.77,18.7
2020-08-11,5060,69.6,54.2,208,5820,3720,124,108,164,1520,247,1.95,1090,13.8,529,33.7,386,30.9,334,244,58.2,69.7,4.24,NA,NA,4.17,28.4,15,11.4,8.76,14.6
2020-08-12,6970,65.1,133,236,5420,2560,120,101,148,1270,187,1.48,955,12.2,431,40,422,39.6,345,247,58.3,96,4.26,NA,NA,4.55,31,14.6,25.3,9.2,20.4
2020-08-13,9390,78.4,152,278,4280,2060,117,109,140,1120,160,1.21,1370,11.6,735,82.5,707,144,346,242,58.2,262,6.03,NA,NA,4.16,38.1,16.8,25.3,10.6,420
2020-08-14,5430,78.2,96.1,185,3910,1960,116,107,155,1750,181,1.62,1770,10.3,820,42.6,511,75.3,332,240,58.2,94.3,5.3,NA,NA,3.84,33.1,39,23.6,17,85.5
2020-08-15,4440,90.8,72.8,164,3810,2020,117,159,139,1750,173,5.33,1390,11.1,697,36.9,452,54.6,336,240,58.2,113,5.31,NA,NA,3.78,51,44.9,21.1,16.8,42
2020-08-16,6360,283,176,168,5010,2310,129,169,137,1560,218,3.26,1550,11.8,2250,37.8,477,52.8,337,240,57.4,225,8.78,NA,NA,3.89,69.3,56.8,41.5,51,233
2020-08-17,6240,128,124,173,6870,5980,126,165,140,3220,194,2.42,4800,11.3,3830,36.3,442,43.7,331,239,57.3,129,6.66,NA,NA,4.26,41.5,27.7,22,19.7,118
2020-08-18,8460,95.5,82.7,170,10500,6940,124,126,131,4410,290,2.07,3300,10.7,2310,33,415,38.3,334,244,57.3,95.4,5.23,NA,NA,5.09,33.3,22.4,18.7,15.4,80.9
2020-08-19,10900,96,65.4,156,10900,5080,122,111,121,3190,262,1.37,2380,9.44,1520,29.7,408,34.2,336,246,57.3,87.5,4.28,NA,NA,5.69,33.9,22.2,18,13.4,82.4
2020-08-20,9980,87.6,57.5,144,8220,3800,117,110,114,2380,209,1.03,1820,8.29,1060,26.7,400,31.3,335,245,57.3,80.8,3.67,NA,NA,5.09,30.4,18.9,15.5,11.5,51
2020-08-21,7670,83.5,48.9,129,6850,3710,110,101,109,1840,170,1.01,1480,7.37,874,24.9,396,29.9,334,244,57.3,74.1,3.43,NA,NA,4.74,28,17.1,14.2,10.4,33
2020-08-22,6780,79.2,44.7,126,6070,3170,108,96.8,105,1570,148,0.9,1290,7.15,716,23.9,396,28.9,332,243,56.7,72.1,3.38,NA,NA,4.5,27.6,16.6,14,10.1,25.4
2020-08-23,5960,77.9,50.5,168,4950,2490,110,104,111,1390,132,0.7,1150,6.62,631,22.7,398,32.5,330,242,56.4,67.3,3.66,NA,NA,4.17,33.2,35.3,30.4,9.7,26.8
2020-08-24,4810,123,49.6,159,4480,2240,124,101,122,1290,129,0.57,1290,6.26,1040,23,395,31.6,320,231,56.4,63.2,3.43,NA,NA,4.07,53,37.4,25.3,10.1,24.2
2020-08-25,4660,97.9,42.8,123,5580,4240,114,98.3,119,1550,119,1.64,1750,7.81,1070,24.7,396,43.8,319,226,56.9,60.4,9.2,NA,NA,3.95,31,21,16.4,9.95,36.9
2020-08-26,5620,79.9,46.3,109,5310,3120,108,103,110,1790,122,8.69,1480,9.45,803,30.5,442,41.2,314,226,56.4,77.7,13.7,NA,NA,4.23,27.1,18,15,8.66,38.9
2020-08-27,5070,74.4,38.9,100,5020,2490,106,104,103,1520,114,4.66,1220,9.48,618,24.4,394,42.5,311,224,56.4,67.7,8.8,NA,NA,4.18,24.4,16.1,13.6,8.2,19.4
2020-08-28,4840,80.5,88,110,4490,2120,107,92.5,98.6,1300,125,3.38,1060,9.33,540,22.1,420,58.4,311,223,56.5,61,22.8,NA,NA,4.05,23.6,16.3,16.6,10.4,98.2
2020-08-29,5690,180,308,196,3950,2000,124,133,121,1250,135,4.83,1220,14.9,508,51,768,197,829,779,57.4,445,65.1,NA,NA,4,54.5,31.8,27.3,19.5,1450
2020-08-30,4890,108,189,188,4180,2420,119,131,160,1420,124,4.93,1820,16,585,39.6,1300,123,909,751,56.7,265,29.4,NA,NA,3.97,39.9,23.2,19.1,13.5,373
2020-08-31,4630,97.1,136,152,4640,2590,111,111,166,2080,111,4.59,2100,16.6,998,32.6,702,79.1,310,222,56.4,142,16.5,NA,NA,3.99,31.5,18.8,16.4,11.6,414
2020-09-01,5510,114,203,182,5260,2380,163,190,180,2200,124,5.33,1640,15.3,1230,34.5,513,125,313,222,56.4,118,21,NA,NA,4.22,39.5,20.9,16.6,14,522
2020-09-02,5890,108,167,328,7620,5440,153,176,180,2090,137,5.8,2950,22.1,2150,34.9,629,195,315,222,56.4,279,24.6,NA,NA,4.42,41.5,22.1,18.8,14.6,328
2020-09-03,10300,401,150,620,9940,6000,174,181,193,3190,151,5.4,2620,22.4,1530,38.9,655,205,336,224,57.7,498,25.1,NA,NA,5.41,225,83.9,47.2,50.7,238
2020-09-04,12800,440,189,519,9330,4550,148,237,180,2720,195,5.4,2430,25.2,1210,51.8,864,287,327,223,57,928,31.6,NA,NA,5.59,109,55.2,31.4,43.2,222
2020-09-05,9770,157,109,305,7680,3600,126,159,212,2560,157,4.73,2020,21.8,982,41,598,151,314,222,56.4,406,20,NA,NA,5.07,48.8,26.1,19.4,16.9,251
2020-09-06,7770,107,79.1,216,6690,3000,117,125,162,2000,129,3.45,1610,16.2,809,35.8,499,106,310,222,56.4,254,14.7,NA,NA,4.77,38.1,21.3,16.6,13,110
2020-09-07,6640,99,63.5,177,5730,2520,113,110,138,1630,113,2.58,1360,12.5,673,32.5,457,82.9,309,222,56.4,192,11.6,NA,NA,4.43,33.6,19,15.4,11.1,74.7
2020-09-08,5620,88,54.8,155,4860,2190,111,103,128,1410,102,1.96,1180,10.4,577,29.4,431,68.7,307,222,56.4,157,9.65,NA,NA,4.15,30.8,17.5,14.6,10.2,58.2
2020-09-09,4770,80.9,49.6,144,4180,1950,112,100,119,1260,93.4,1.81,1070,9.02,513,27,416,58.8,305,220,56.4,124,8.1,NA,NA,3.92,29.5,16.7,14.5,10.1,46.4
2020-09-10,5880,102,51.7,147,4060,2900,116,465,115,1170,92.9,2.2,1010,9.94,464,25.1,403,53.9,306,221,56.4,112,7.26,NA,NA,3.87,43.1,19.1,21.1,41,145
2020-09-11,5030,103,63.6,149,6220,3410,117,493,111,1110,117,1.92,938,8.08,425,24,393,51.1,309,225,56.4,106,6.85,NA,NA,3.85,41.9,21.6,19.9,28.5,95.2
2020-09-12,5960,85.7,61.9,163,4660,2190,115,189,109,1060,119,1.46,889,7.57,401,23.4,394,49.4,309,226,56.4,97.8,6.52,NA,NA,4.02,31.5,17.3,15.5,17.1,62.9
2020-09-13,4650,89.7,51.7,157,3930,1930,113,141,106,995,96.5,1.21,869,7.72,390,24.3,391,48.3,310,226,56.4,95.5,6.41,NA,NA,3.82,29.5,16.2,14.7,13.7,47.9
2020-09-14,3960,77.2,45.5,153,3520,1700,107,119,109,958,88.1,1.06,861,7.46,368,23.9,397,53.7,307,224,56.4,93.3,7.12,NA,NA,3.63,27.2,15.4,13.8,11.9,38.5
2020-09-15,3500,74.1,41.5,131,3270,1520,107,105,103,936,83,0.83,836,6.73,358,22.7,385,49.9,305,222,56.4,82.1,6.22,NA,NA,3.52,24.8,14.4,13,10.6,29.9
2020-09-16,3300,71.2,37.1,120,2920,1400,109,96.2,99,905,79.2,0.7,800,6.4,332,21.8,373,43.3,306,225,56.1,79.3,5,NA,NA,3.36,25,14,12.9,10.6,25.7
2020-09-17,2970,62.9,35.1,111,2840,1340,109,90.9,96.5,871,76.3,0.62,770,6.16,310,21.3,368,40.3,307,226,55.8,72.6,4.71,NA,NA,3.21,24.4,14.1,13.1,10.2,25.1
2020-09-18,2870,63.8,35,110,2650,1320,109,89.9,95.9,838,74.4,0.54,746,5.76,291,20.7,368,38.7,307,226,55.6,72.2,4.61,NA,NA,3.2,24.6,14.3,12.9,10.4,40.9
2020-09-19,2760,60.3,34.7,103,2610,1280,107,84.6,91.9,808,74.1,0.51,720,5.09,278,19.7,403,36.6,614,535,55.5,68.1,4.25,NA,NA,3.19,21.2,12.5,12,9.78,33
2020-09-20,2570,58.9,32.2,97.2,2430,1220,105,81.7,87.3,781,71.5,0.38,934,4.59,269,18.9,644,34.7,610,535,55.5,61.4,3.82,NA,NA,3.09,20.3,12.5,11.7,9.03,25.9
